tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-57,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-53,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-53,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-53,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-53,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-53,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-54,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-54,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-54,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-54,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-54,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
tp1,TP-LINK_E630,c0:25:e9:7a:e6:2f,-49,2442
